PresentationID|Seq|Year|Source|First Name|Middle|Last Name|Organization|City|State|Country|Email|CoAuthor
14177444|1|06/19/2015|Medmeme|P.||Peanpadungrat|Thammasat|Pathumthani||Switzerland||
14177796|1|06/19/2015|Medmeme|L.||Pedro|Politecnic of Lisbon - ESTeSL|Lisbon||||Pais Ribeiro_J.:Páscoa Pinheiro_J.
14169929|1|05/14/2014|Medmeme|Kevin J.||Peine|Molecular Cellular and Developmental Biology, The Ohio State University|||||Guerau-de-Arellano_Mireia:Lee_Priscilla W.:Severin_Mary:Peng_Haiyan:Kanthamnenthi_Naveen:Yang_Yuhong:Lovett-Racke_Amy E.:Bachelder_Eric M.:Ainslie_Kristy M.
14178395|1|06/19/2015|Medmeme|M.||Pełczyńska|Institute of Immunology and Experimental Therapy|Wrocław||Switzerland||Milczarek_M.:Maciejewska_M.:Wietrzyk_J.
14173330|1|05/09/2015|Medmeme|E||Penick|Thomas Jefferson University Hospitals|Philadelphia, PA||||MacKay_E:Kennedy_TL
14156375|1|05/09/2015|Medmeme|V.||Perfetti|Fondazione IRCCS Policlinico San Matteo, SC Oncologia|Pavia||||Dalle Carbonare_S.:Vecchio_S.:Tringali_M.:Dellagiovanna_M.:Pedrazzoli_P.
14169587|1|06/11/2015|Medmeme|S||Persaud||||||Gooden_K:Morrison_B
14177919|1|06/19/2015|Medmeme|S.||Persoon|Academic Medical Center|||||China Paw_M.:Nollet_F.:Kersten_M. J.
14174337|1|04/30/2015|Medmeme|Jorg||Petermann||Grosswallstadt||||
14172190|1|09/17/2014|Medmeme|Vernice||Peterson|Cardiovascular Pathophysiology and Genomics Research Unit, School of Physiology, University of the Witwatersrand|||||Norton_Gavin:Redelinghuys_Michelle:Libhaber_Carlos:Maseko_Muzi:Majane_Olebogeng:Brooksbank_Richard:Woodiwiss_Angela
14164990|1|05/31/2015|Medmeme|Ticháková||Petra|Interní hematologická klinika, Fakultní nemocnice Královské Vinohrady, 3. Lékařská fakulta Univerzity Karlovy v Praze|||||Jan_Novák:Tomáš_Kozák
14177920|1|06/19/2015|Medmeme|A.||Petrichenko|Child Health Care Research Clinic|Moscow||Switzerland||Bukreeva_E.:Ivanova_N.:Sharoev_T.:Prityko_A.
14177890|1|06/19/2015|Medmeme|V.||Petukhova|Medical and Rehabilitation Center|Moscow||Switzerland||
14156381|1|05/09/2015|Medmeme|G.A.||Piccillo|UOC di Medicina e Chirurgia d'Accettazione e d'Urgenza, Azienda Ospedaliera per l'Emergenza Cannizzaro|Catania||||Saitta_R.:Ampatzidis_K.:Mondati_E.G.M.:Polosa_R.:Gasbarrini_G.
14156379|1|05/09/2015|Medmeme|G.A.||Piccillo|UOC di Medicina e Chirurgia d'Accettazione e d'Urgenza, Azienda Ospedaliera per l'Emergenza Cannizzaro|Catania||||Saitta_R.:Mondati_E.G.M.:Polosa_R.:Gasbarrini_G.
14173807|1|12/04/2014|Medmeme|Suja||Pillai|Cancer Molecular Pathology, Griffith Health Institute, Griffith University|Gold Coast||||Gopalan_Vinod:Smith_Robert:Lam_Alfred
14172189|1|09/17/2014|Medmeme|Venesa||Pillay|Deparment of Human Genetics, School of Pathology, Faculty of Health Sciences, National Health Laboratory Service & University of the Witwatersrand|Johannesburg||South Africa||Hendry_Liesl:Choudhury_Anayo:Crowther_Nigel:Soodyall_Himla:Ramsay_Michel:Norris_Shane:Lombard_Zane
14170219|1|03/25/2015|Medmeme|Stacy L||Pineles|Jules Stein Eye Institute, University of California|Los Angeles, CA||||Demer_Joseph:Isenberg_Sherwin:Birch_Eileen:Velez_Federico
14172875|1|07/08/2015|Medmeme|A.||Pinheiro|Interdisciplinary Centre of Marine and Environmental Research (CIIMAR/CIMAR), University of Porto, Rua dos Bragas 289|4050-123 Porto||Portugal||Bessa_L.J.:Vasconcelos_V.:Martins da Costa_P.:Leão_P.N.
14177916|1|06/19/2015|Medmeme|M.||Pinto|"Istituto Nazionale Tumori ""Fondazione Giovanni Pascale""-IRCCS"|Naples||Italy||Nuzzo_F.:Landi_G.:Di Rella_F.:Gravina_A.:Pacilio_C.:de Laurentiis_M.
14177470|1|06/19/2015|Medmeme|J.||Pires|Centro de Medicina de Reabilitação da Região Centro - Rovisco Pais|Tocha||||Ferreira_A.:Eugénio_G.:Daniel_A.:Coutinho_M.:Malcata_A.:Silva_J.
14177790|1|06/19/2015|Medmeme|A.||Pishgahi|Tabriz Medical Science University|Tabriz||Switzerland||Salekzamani_Y.:Shakouri_K.:Siahi_S.
14173867|1|04/20/2015|Medmeme|János G.||Pitter|Syreon Research Institute|Budapest||Hungary||Vokó_Zoltán:Halmos_Ádám:Jozwiak_Akos
14169851|1|05/14/2014|Medmeme|Matthew R||Plumb|Center for Retrovirus Research and College of Pharmacy, The Ohio State University|||||Larue_Ross C:Shkriabai_Nikoloz:Sharma_Amit:Di Fiore_Julia:Crowe_Brandon L:Foster_Mark P.:Malani_Nirav:Roth_Monica J.:Bushman_Frederic D.:Kvaratskhelia_Mamuka
14172654|1|07/17/2015|Medmeme|Julia||Ponomarenko|La Jolla Institute for Allergy and Immunology|La Jolla||United States||Vaughan_Kerrie:Paul_Sinu:Haeussler_Maximilian:Maurer-Stroh_Sebastian:Peters_Bjoern:Sette_Alessandro
14177730|1|06/19/2015|Medmeme|M.||Pontinha|Centro Hospitalar do Alto Ave|Braga||||Soares_T.:Lima e Sá_C.:Guimarães_F.
14170066|1|04/04/2014|Medmeme|Brennan||Poonkwong||||||Rozier_Scott:Brannen_Lillie:Bachoon_Dave
14172563|1|07/30/2015|Medmeme|E.||Postma|Institute of Evolutionary Biology and Environmental Studies, University of Zurich|||Switzerland||Waldvogel_D.
14173023|1|07/02/2015|Medmeme|Houman||Pourhassan|Centre for Nanomedicine and Theranostics, Department of Micro and Nanotechnology, Technical University of Denmark|||||Østrem_Ragnhild G.:Clergeaud_Gael:Hansen_Anders E.:Andresen_Thomas L.
14178168|1|06/19/2015|Medmeme|R.||Pramanik|University of Calcutta|Kolkata||Switzerland||Bhakat_D.
14169589|1|06/11/2015|Medmeme|C||Prashad|Department of Surgery, Georgetown Public Hospital Corporation (GPHC)|Georgetown||Guyana||Rambaran_M:Alli_B
14169974|1|04/04/2014|Medmeme|Christina||Preiss||||||Tierno_J. A.:Gleason_Michael
14173311|1|05/09/2015|Medmeme|Kathryn||Price|Allegheny Health Network|||||Conermann_Till
14172422|1|06/05/2014|Medmeme|||Prinja||||||
14173346|1|05/09/2015|Medmeme|Caroline||Protin|Department of Anesthesiology, Penn State Hershey Medical Center|Hershey, Pennsylvania||||Bezinover_Dmitri
14173445|1|06/08/2015|Medmeme|Krzysztof||Psiuk-Maksymowicz|Silesian University of Technology|||||
14170471|1|03/04/2015|Medmeme|AT||Pujiastuti|Department of Dermatology and Venereology. Faculty of Medicine. Airlangga University. Dr. Soetomo General Hospital|Surabaya||Indonesia||Murtiastutik_D
14170522|1|03/04/2015|Medmeme|D||Puspitorini|Department of Detviatology and Venereology, Faculty of Medicine, Airlangga University, Dr. Soetomo General Hospital|Surabaya||Indonesia||Sawitri_
14172104|1|09/17/2014|Medmeme|Brooke||Puttergill|Department of Surgery, School of Clinical Medicine, University of the Witwatersrand|||||Ann Benn_Carol:Rayne_Sarah
14178233|1|06/19/2015|Medmeme|M.||Pyrgeli|Medical Rehabilitation Center - Lamia's Clinic|||||Kalabokis_V.
14156414|1|05/09/2015|Medmeme|F.||Quaglia|Department of Internal Medicine|||||Bertolino_G.:Scudeller_L.:Balduini_C.
14172075|1|04/30/2015|Medmeme|Stephen||Quake|Departments of Applied Physics and Bioengineering, Stanford University and Howard Hughes Medical Institute|Stanford CA||||
14177928|1|06/19/2015|Medmeme|F.||Quintas|Centro Hospitalar Baixo Vouga|Ponte de Lima||Switzerland||Félix_T.
5659799|1|10/16/2009|Medmeme|Z.||Racil|Dept. of Internal Medicine Hemato-Oncology, Masaryk University and University Hospital Brno|||Czech Republic||Lengerova_M.:Toskova_M.:Winterova_J.:Volfova_P.:Weinbergerova_B.:Mayer_J.
14173672|1|12/04/2014|Medmeme|R.||Radford|Griffith Health Institute, Griffith University|Gold Coast||Australia||Vieira_B.:Dickson_T.C.:Guillemin_G.J.:Chung_R.:Pountney_D.L.
14169596|1|06/11/2015|Medmeme|R||Raghunanan|Orthopaedic Department, San Fernando General Hospital|San Fernando, Trinidad||||Seepaul_T:White_K:Partap_A
14172404|1|09/17/2014|Medmeme|Somayya||Ragie|Department of Pharmacy and Pharmacology, School of Therapeutic Sciences|||||De Koning_Charles:Harmse_Leonie
14177460|1|06/19/2015|Medmeme|R.||Rahman|Kaiser Franz Joseph Spital-SMZ Süd|||||Quittan_M.:Fenzl_K. H.:Dorner_T. E.
14170498|1|03/04/2015|Medmeme|I||Rahmayunita|Department of Dermatovenereology, Faculty of Medicine University of Indonesia, Ciptomangunkusumo Hospital|Jakarta||Indonesia||Pusponegoro_EHD:Rihatmadja_R:Agastin_T:Astriningrum_R:Baros_CT:Prayitno_A:Muktiarti_D
14177145|1|06/19/2015|Medmeme|V.||Raj|Carolinas Rehabilitation|Charlotte, NC||United States||Beardsley_L.:Jones_S.
14170436|1|03/25/2015|Medmeme|Aparna||Ramasubramanian||||||Shields_Carol L:Levin_Alex V:Schnall_Bruce:Shields_Jerry A
14169643|1|06/11/2015|Medmeme|A||Ramdin|San Fernando General Hospital|||Trinidad & Tobago||
14175020|1|06/29/2015|Medmeme|David A||Rand|University of Warwick|||United Kingdom||
14169902|1|05/14/2014|Medmeme|Janani||Ravi|Pathology, OSU|||||Nasser_Mohd W:Ganju_Ramesh K
14172086|1|09/17/2014|Medmeme|Sarah||Rayne|Department of Surgery, School of Clinical Medicine, University of the Witwatersrand|||||
14173673|1|12/04/2014|Medmeme|A.N.||Rcom-H'Cheo-Gauthier|Griffith Health Institute, Griffith University|Gold Coast||Australia||Weetman_W.:Sharry_S.:Meedeniya_A.C.B.:Pountney_D.L.
14172109|1|09/17/2014|Medmeme|Denasha||Reddy|Department of Internal Medicine, School of Clinical Medicine, University of Witwatersrand|||||
14173446|1|06/08/2015|Medmeme|Katarzyna||Rejniak|Moffitt Cancer Research Institute|||||
14170236|1|03/25/2015|Medmeme|Michael X.||Repka|For the Pediatric Eye Disease Investigator Group|Tampa, Florida||||Dean_Trevano W.:Lazar_Elizabeth L.:Freedman_Sharon F.:Hug_Denise:Lenhart_Phoebe D.:Rahmani_Bahram:Wang_Serena X.:Yen_Kimberly G.:Kraker_Raymond T.
14173297|1|05/09/2015|Medmeme|Natalya N.M.||Riek|Department of Anesthesiology, Penn State Hershey Medical Center|Hershey, PA||||Prozesky_Jansie
14170043|1|04/04/2014|Medmeme|Anshika||Rimal||||||Wolfe_George
14173448|1|06/08/2015|Medmeme|Kristine||Rinke|OVGU Magdeburg|||||Bartsch_R.:Fischer_T.:Schalk_E.:Sager_S.
14172996|1|07/02/2015|Medmeme|Christine||Ritter|Niels Bohr Institute, University of Copenhagen|||||Brickman_Joshua M.:Oddershede_Lene B.
14177912|1|06/19/2015|Medmeme|P.||Ritter|Hospital del Salvador|||||Fernández_R.:Berna_L.:Orellana_M.:Palominos_J.:Awad_H.
14170180|1|04/21/2015|Medmeme|Susan||Robinson||||||Haymore_Seth
14177883|1|06/19/2015|Medmeme|J. A.||Rocha|Centro Hospitalar São João/FMUP|||||Santoalha_J. M.:Rui_C.:Amorim_H.:Araujo_V.:Maciel_M. J.:Parada_F.
14177614|1|06/19/2015|Medmeme|S.||Rodic|Clinic for Rehabilitation Dr M. Zotovic|||||Konstantinovic_L.:Filipovic_S.:Jelic_M.:Jeremic_A.
14170461|1|03/04/2015|Medmeme|NR||Roem|Department oj'Dcrmatownereology, Medical Faculty of Hasamtddin University|||Indonesia||Anwar_AI:Idrus_I:Madjid_A
14177004|1|06/19/2015|Medmeme|H.||Rogers|University of Deusto|Bilbao||Spain||Senra_H.:Leibach_G.:Olivera Plaza_S.:Perrin_P.:Segura Duran_M. A.:Peña Altamar_M.
14178458|1|06/19/2015|Medmeme|O.||Rogoveanu||Craiova||||Traistaru_R.:Balsanu_A.:Streba_C. T.
14173235|1|05/19/2014|Medmeme|Kaileen||Rohr|University of Washington School of Medicine|||||Jensen_Michael
14174979|1|06/29/2015|Medmeme|Joen||Rong Sheu|Taipei Medical University|||Taiwan||
14156431|1|05/09/2015|Medmeme|I.||Ronga|UOSC Medicina Interna III, AORN Cardarelli|Napoli||Italy||Buono_R.:Ferrara_L.:Gallucci_F.:Valentino_U.:Uomo_G.
14173320|1|05/09/2015|Medmeme|John||Rossi|Department of Anesthesia, Penn State Hershey Medical Center|Hershey, PA 17033||||Verbeek_Thomas
14178489|1|06/19/2015|Medmeme|E.||Rosulescu|University of Craiova|Craiova, RO||||Mehrhoff_F.:Bighea_A.
14177869|1|06/19/2015|Medmeme|I.||Rudakov||Moscow||Switzerland||
14169919|1|05/14/2014|Medmeme|Luke||Russell|Neurological Surgery; Ohio State University Wexner Medical Center|||||Haseley_Amy:Yu_Jianhua:Kaur_Balveen
14156438|1|05/09/2015|Medmeme|V.||Russo|AOU Federico II|Napoli||||Ferrara_F.
14173452|1|06/08/2015|Medmeme|Erica||Rutter|Arizona State University|||||Stepien_T. L.:Kuang_Y.:Kostelich_E. J.
14172114|1|09/17/2014|Medmeme|Edrone||Rwakaikara|Department of Family Medicine, School of Clinical Medicine, University of the Witwatersrand|||||Erumeda_Neetha
14169924|1|05/14/2014|Medmeme|Tiffiny D.||Rye-McCurdy|Ohio State University, Department of Chemistry and Biochemistry, OSBP, Centers for Retroviral Research and RNA Biology|Columbus, OH||||Nadaraia-Hoke_Shorena:Parent_Leslie J.:Rouzina_Ioulia:Musier-Forsyth_Karin
14177632|1|06/19/2015|Medmeme|H.||Saadallah|Alexandria University|Alexandria, EG||||El Neanaey_W. E. N.:Achmawi_G.
14156442|1|05/09/2015|Medmeme|C.||Sacco|Department of Internal Medicine, IRCCS Policlinico San Matteo Foundation, University of Pavia|Pavia||Italy||Zaninetti_C.:Russo_M.:Zane_F.:Bertolino_G.:Pieresca_C.:Invernizzi_R.:Balduini_C.L.
14173817|1|12/04/2014|Medmeme|K.||Sachaphibulkij|Griffith Health Institute, Griffith University|Gold Coast||Australia||Dong_L.F.:Bezawork-Geleta_A.:Pasdar_E.A.:Endaya_B.:Yan_B.:Neuzil_J.
14177898|1|06/19/2015|Medmeme|W.||Said|Unit of PRM Mahdia|Mahdia||||Sghir_M.:Jemni_S.:Haj Salah_A.:Kesomntini_W.
14177432|1|06/19/2015|Medmeme|W.||Saïd Lahmar|Tahar Sfar Hospital of Mahdia|Mahdia||||Jemni_S.:Hadj Salah_A.:Sghuir_M.:Kessomtini_W.
14177329|1|06/19/2015|Medmeme|W.||Saïd Lahmar|Tahar Sfar Hospital of Mahdia|Mahdia||||Jemni_S.:Sghuir_M.:Hadj Salah_A.:Kessomtini_W.
14173322|1|05/09/2015|Medmeme|Alpana||Saini|Department of Anesthesiology and Perioperative Medicine, Drexel University College of Medicine|||||Gupta_Anita:Zheng_Lu:Ramanujam_Vendhan:Gallagher_John
14169715|1|12/26/2014|Medmeme|Col||Sajjad|Attock|||||
14177383|1|06/19/2015|Medmeme|S.||Salah|FB University Hospital|||||Sghir_M.:Toulgui_E.:Boudokhane_S.:Migaou_H.:Jellad_A.:Ben Salah Frih_Z.
14178480|1|06/19/2015|Medmeme|P.||Sale|IRCCS San Raffaele Pisana|Rome||||Stocchi_F.:Galli_M.:Franceschini_M.
14177803|1|06/19/2015|Medmeme|V. C.||Sales|University of São Paulo|São Paulo||Switzerland||Luna_N.:Alonso_A.:Rodrigues_R. B. M.:Peterson_M.:Fonoff_E. T.:Barbosa_E. R.:Teixeira_M. J.:Greve_J.
14177716|1|06/19/2015|Medmeme|P.||Sánchez-Tarifa|Hospital Ramón y Cajal|Madrid||Spain||Varela-Lage_C.:Palomino Aguado_B.:De Miguel-Benadiba_C.
14173156|1|09/09/2014|Medmeme|Susanna||Sandelius|Karolinska Institute, Department of Neurobiology, Care Sciences and Society|||||Mattiasson_Anne-Cathrine:Carin Wahlberg_Anna
14173644|1|12/04/2014|Medmeme|J.||Sanmugarajah|Gold Coast University Hospital, Medical Oncology|Gold Coast||Australia||Hyde_M. K.:Crowe_B:Dunn_J.:Chambers_S. K.
14177640|1|06/19/2015|Medmeme|J.||Santoalha|Centro Hospitalar de São João|Porto||Switzerland||Cadilha_R.:Amorim_H.:Rocha_A.:Parada_F.
14177000|1|06/19/2015|Medmeme|A.||Saraf|Saraswati Institute of Medical Sciences|Ghaziabad||Switzerland||
14178166|1|06/19/2015|Medmeme|A.||Saraf|Saraswati Institute of Medical Sciences|Ghaziabad||Switzerland||
14173209|1|05/19/2014|Medmeme|Kapil||Saxena|Baylor College of Medicine|||||Estes_Mary:Conner_Margaret
14173264|1|05/19/2014|Medmeme|Eli T.||Sayegh|Northwestern University, Feinberg School of Medicine|||||Parsa_Andrew
14156452|1|05/09/2015|Medmeme|R.||Scagliola|Cardiology Division, University of Genoa|Genoa||Italy||Puppo_F.:Brunelli_C.:Balbi_M.
14156455|1|05/09/2015|Medmeme|I.||Scalisi|"UO di Medicina Interna Ospedale ""Vittorio Emanuele II"""|Castelvetrano (TP)||Italy||Di Piazza_M.:Gioia_G.:Lo Sciuto_A.:Lucania_G.:Musiari_B.
14177245|1|06/19/2015|Medmeme|F.||Schasfoort|Erasmus Medical Center|||||Pangalila_R.:Becher_J.:Dallmeijer_A.:Catsman_C.:Steyerberg_E.:Stam_H.:Bussmann_J.
14172621|1|07/30/2015|Medmeme|H.||Scherf|Paleanthropology, Senckenberg Center for Human Evolution and Paleoenvironment, Eberhard Karls University|Tubingen||Germany||Francken_M.:Wahl_J.:Harvati_K.
14163212|1|05/30/2015|Medmeme|Juliane||Schick|Vectura GmbH|||||Deml_Wolfgang:Hardung_Christine:Paulukat_Jens:Canisius_Sebastian:Linke_Andreas
14172763|1|07/10/2015|Medmeme|Avner||Schlessinger|Tisch Cancer Institute, Icahn School of Medicine at Mount Sinai|New York, NY 10029||||
14177120|1|06/19/2015|Medmeme|K.||Schmitt|Swiss Paraplegic Center|Nottwil||||Scheel-Sailer_A.:Jenny_A.:Bigler_A.:Gmünder_H. P.
14172224|1|09/17/2014|Medmeme|Kathryn||Schnippel|Health Economics & Epidemiology Research Office|||||Lince-Deroche_Naomi:Bruce_Suann:Van den Handel_Theo:Molefi_Seithati:Firnhaber_Cynthia
14173309|1|05/09/2015|Medmeme|Nicholas J||Schott|Department of Anesthesiology, University of Pittsburg Medical Center|||||Leonelli_Dana:McElroy_Susan
14172377|1|09/17/2014|Medmeme|Tristan||Scott|Department of Molecular Medicine and Haematology, School of Pathology, University of Witwatersrand|||||Arbuthnot_Patrick:Weinberg_Marco
14172894|1|07/05/2015|Medmeme|E.||Segal|Russell Berrie Nanotechnology Institute, Technion – Israel Institute of Technology|Haifa 32000||Israel||Artzi_N.:Shazberg_Zohar:Beckerman_Margarita:Tzur-Balter_Adi
14174245|1|04/30/2015|Medmeme|Tizian||Sehmsdorf||Greifswald||||Jablonowski_L.:Matthes_R.:Kocher_T.:Ekkernkamp_A.:Schell_A.
14172646|1|07/30/2015|Medmeme|R.||Seiler|Institute of Evolutionary Medicine, Medical Faculty, University of Zurich|||Switzerland||Ruhli_F.
14177334|1|06/19/2015|Medmeme|M.||Selas Armenteros||Seville||||Gonzalez Toro_M. J.
14169893|1|05/14/2014|Medmeme|Yi||Seok Chang|Dept. of Molecular and Cellular Biochemistry, Molecular, Cellular and Developmental Biology program|||||Jalgaonkar_Swati:Wolford_Chris C.
14173455|1|06/08/2015|Medmeme|Adélia||Sequeira|Instituto Superior Técnico, University of Lisbon|||||Silva_T.:Tiago_J.
14178184|1|06/19/2015|Medmeme|S.||Serrano|Department of Physical and Rehabilitation Medicine – Coimbra Hospital and University Center|Coimbra||Switzerland||Figueiredo_P.:Pinheiro_J.
14177373|1|06/19/2015|Medmeme|M.||Sezgin|Mersin University Medical Faculty|Mersin||||Tecer_D.:Kanık_A.:Kekik_F. S.:Yeşildal_E.:Akaslan_E.:Yıldırım_G.:Sahin_G.
14177495|1|06/19/2015|Medmeme|M.||Sghir|Facuty of Medicine of Monastir|||||Haj Salah_A.:Said_W.:Jemni_S.:Kesomntini_W.
14177452|1|06/19/2015|Medmeme|M.||Sghir|Unit of PRM Mahdia|Mahdia||Switzerland||Haj Salah_A.:Jemni_S.:Said_W.:Kesomntini_W.
14177798|1|06/19/2015|Medmeme|A.||Sha|Mother Hospital|Thrissur||Switzerland||
14169748|1|11/28/2014|Medmeme|Ahmed||Shabana|INRS|||||
14173343|1|05/09/2015|Medmeme|Manish||Shah|Department of Anesthesiology, Penn State Milton S. Hershey Medical Center|||||Vaida_Sonia:Malhotra_Anita
14169789|1|11/28/2014|Medmeme|Ron||Shah|University of Ottawa|||||
14173296|1|05/09/2015|Medmeme|Ronak||Shah||||||Speck_Rebecca:Williams_Rebekah:Yianni_JG:Augoustides_MD:Noah Kornfield_Zev:Gutsche_Jacob T
14173457|1|06/08/2015|Medmeme|Leili||Shahriyari|Mathematical Biosciences Institute Ohio State University|||||Komarova_N.
14173458|1|06/08/2015|Medmeme|Leili||Shahriyari|Mathematical Biosciences Institute, Ohio State University|||||Komarova_N.
14173822|1|12/04/2014|Medmeme|Mushfiq H.||Shaikh|Infectious Diseases and Cancer Research Group, School of dentistry and oral health, Griffith Health Institute, Griffith University|Gold coast||Australia||Clarke_Daniel:McMillan_Nigel:Johnson_Newel W.
14177873|1|06/19/2015|Medmeme|S. K.||Shakouri|Tabriz Medical Sscience University|||||Eslamian_F.:Darbin_A.:Sadegi_H.
14172175|1|09/17/2014|Medmeme|Vinay||Sharma|Department of Radiation Oncology, School of Clinical Medicine, University of Witwatersrand|||||Naidoo_Sudeshen
14172418|1|06/05/2014|Medmeme|||Sharp||||||
14174831|1|06/29/2015|Medmeme|Tim||Shaw|VIDRL|||Australia||Peel_Andrew
14172462|1|02/19/2014|Medmeme|Emily||Shearier||||||Zhao_Feng
14169852|1|05/14/2014|Medmeme|Vikram||Shettigar|Physiology and Cell Biology, The Ohio State University|||||Little_Sean:Zhang_Jianchao:Zhang_Bo:Roof_Steve:Xu_Zhaobin
14170271|1|03/25/2015|Medmeme|Carol L||Shields|Wills Eye Hospital, 840 Walnut Street|Philadelphia, PA 19107||||Lally_Sara E:Shields_Jerry A
14170215|1|03/25/2015|Medmeme|Jerry A||Shields|Wills Eye Hospital 840 Walnut Street|Philadelphia, PA 19107||||Kaliki_Swathi:Eagle_Ralph C:Shields_Carol L
14170440|1|03/25/2015|Medmeme|Jerry A||Shields||||||Shields_Carol L
14177943|1|06/19/2015|Medmeme|Y. B.||Shin|Pusan National University Hospital|||||Shin_M. J.:Lee_J.
14170505|1|03/04/2015|Medmeme|N||Shoraya|Department of Dermatovenereology, Harapan Kita Women and Children Hospital|Jakarta||Indonesia||Setyorini_M:Ardhie_AM
14170506|1|03/04/2015|Medmeme|WMU||Siahaan|Department of Dermatology and Venereology, Faculty of Medicine, Adam Malik Hospital, University of Sumatera Utara|Medan||Indonesia||Lakswinar_S
14177879|1|06/19/2015|Medmeme|M.||Silva|Hospital da Prelada|Porto||Switzerland||Cunha_J.:Leal_J.:Aguiar Branco_C.
14169632|1|06/11/2015|Medmeme|Y||Singh|Department of Surgery, General Hospital San Fernando|San Fernando||Trinidad and Tobago||Ramraj_PR:Kuruvilla_T:Kawal_T.
14169574|1|06/11/2015|Medmeme|A||Smith||||||
14173307|1|05/09/2015|Medmeme|Sadie||Smith|Department of Anesthesia, Penn State Hershey Medical Center|Hershey, PA, 17033||United States||Gadhok_Kavita:Guvakov_Dimitri
14177662|1|06/19/2015|Medmeme|P.||Snopkov|FGBI|Moscow||Switzerland||
14173329|1|05/09/2015|Medmeme|Neha M.||Soares|Department of Anesthesiology, Penn State Hershey Medical Center|Hershey, PA||||Carr_Zyad
14173825|1|12/04/2014|Medmeme|Mohsen||Sohrabi|School of Medical Science, Griffith Health Institute, Griffith University|Gold Coast||Australia||Zulfiker_Abu Hasanat Md.:Zhang_Li:Nair_Raj G:Samaranayake_Lakshman P:Ahmetagic_Adnan:Andrew Good_David:Wei_Ming Q
14169904|1|05/14/2014|Medmeme|Jieun||Song|Department of Neurological Surgery, OSU|||||Hyong Kim_Tae:Kim_Sung-Hak:Krishnavadan Parikh_Arav:Mo_Xiaokui:Palanichamy_Kamalakannan
14173461|1|06/08/2015|Medmeme|Stefanie||Sonner|Felix-Klein-Zentrum für Mathematik TU Kaiserslautern|||||Kloeden_P.:Surulescu_C.
14173019|1|07/02/2015|Medmeme|Christiane E.||Sørensen|Department of Biology, Section of Cell Biology and Physiology, August Krogh Building, University of Copenhagen|Copenhagen||Denmark||Novak_Ivana
14164873|1|06/10/2015|Medmeme|K.||Sotiropoulos|Internal Medicine, CHUV|Lausanne||||Hullin_R.:Yerly_P.:Monney_P.:Meyer_Ph.:Garnier_A.:Hugli_O.:Antonietti_J.-Ph.
14169854|1|05/14/2014|Medmeme|Randal J.||Soukup|Molecular virology, immunology and medical genetics, The Ohio State University|||||Fishel_Richard A.
14156477|1|05/09/2015|Medmeme|L.||Spadaro|Dipartimento di Biomedicina Clinica e Molecolare, Ospedale Garibaldi Nesima|Catania||Italy||Privitera_G.:Fede_G.:Magliocco_O.:Russello_M.:Piro_S.:Rabuazzo_A.M.:Purrello_F.
14173230|1|05/19/2014|Medmeme|Marko||Spasic|David Geffen School of Medicine at UCLA|||||Tumeh_Paul:Economou_James
14156485|1|05/09/2015|Medmeme|A.||Sponchiado|Medicina Interna I, Ospedale Ca' Foncello, Dipartimento di Medicina, Università degli Studi di Padova|Treviso||Italy||Tartaglia_L.:Rattazzi_M.:Pauletto_P.
14156486|1|05/09/2015|Medmeme|A.||Sponchiado|Medicina Interna I, Ospedale Ca' Foncello, Dipartimento di Medicina, Università degli Studi di Padova|Treviso||Italy||Zilli_C.:Pagliara_V.:Rattazzi_M.:Pauletto_P.
14172603|1|07/30/2015|Medmeme|K.||Sprouffske|Institute of Evolutionary Biology and Environmental Studies, University of Zurich|||Switzerland||Aktipis_A.:Radich_J.:Carroll_M.:Nedelcu_A.:Maley_C.
14172553|1|07/30/2015|Medmeme|S.||Stearns|Department of Ecology & Evolutionary Biology, Yale University|||United States||
14165601|1|09/08/2014|Medmeme|Katja||Stefan|University of Bonn|||Germany||Kraege_Stefanie:Wiese_Michael
14173462|1|06/08/2015|Medmeme|Tracy||Stepien|Arizona State University|||||Rutter_E.:Kuang_Y.
14173629|1|12/04/2014|Medmeme|Michele||Sterling|Griffith Health Institute, Centre for National Research on Disability and Rehabilitation Medicine (CONROD)|||||
14173465|1|06/08/2015|Medmeme|Christian||Stinner|Felix-Klein-Center for Mathematics TU Kaiserslautern|||||Meral_G.:Surulescu_C.:Winkler_M.
14177880|1|06/19/2015|Medmeme|M.||Stoickov|"Institute For Treatment and Rehabilitation ""Niska Banja"""|||||Stoickov_V.:Kozomara_S.:Mitic_S.
14177459|1|06/19/2015|Medmeme|E.- M.||Strasser|Kaiser Franz Joseph Spital|||||Dorner_T. E.:Fenzl_K. H.:Quittan_M.
14177163|1|06/19/2015|Medmeme|E.- M.||Strasser|Social Medical Center South|||||Praschak_M.:Horvath-Mechtler_B.:Krammer_C.:Wessner_B.:Bachl_N.:Wagner_K.- H.:Quittan_M.
14172342|1|09/17/2014|Medmeme|Nadhiya||Subramony|Department of Haematology and Molecular Medicine, School of Pathology, University of the Witwatersrand|||||
14178296|1|06/19/2015|Medmeme|K.||Sugawara|Kanagawa University of Human Services|Yokosuka||||Yamaguchi_T.:Tanabe_S.:Suzuki_T.:Yonetsu_R.:Higashi_T.
